Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2020-06-29,"This class truly taught me teamwork and changed my mindset about IT. From Hardware and Software, Telecommunications to Cloud Computing, Social Computing, Business Intelligence, AI, Blockchain, and Programming . Dr. Espinosa helped me in choosing my next classes as I'm changing my major to BTE after this class. Work this class hard and get rewarded.",5.0,3.0,"Group projects, Clear grading criteria, Amazing lectures",BTE210,True,mandatory,A,0,0,0
2020-06-29,"BUS 150 did not disappoint me, not only I learned a lot of Excel but Tableau. The material was very practical to me, and I'm thankful as I'm planning on taking financial modeling next semester. Dr. Espinosa is simply the best BTE professor, by far! Now... be sure he sees you working hard.",5.0,4.0,"Group projects, Clear grading criteria, Amazing lectures",BUS150,True,mandatory,A,5,0,0
2020-05-30,Professor Espinosa is a bit difficult to approach. But his lectures are very useful and entertaining. He explains stuff very well and is a very organized and strict professor. MGT 199 is very easy and he is passionate about making the students get the most out of it. I enjoyed his class very much and would def take him again!,4.0,1.0,"Inspirational, Amazing lectures",MGT199,True,mandatory,A,0,0,0
2020-05-04,"He replaced my previous professor. In the last month of classes, he instructed pretty well, we got to learn way more than in the rest of the semester. This is a good class, but exams are kinda hard.",5.0,3.0,"Gives good feedback, Test heavy, Clear grading criteria",BUS150,True,mandatory,A,5,0,0
2020-05-01,"This is a very hard class, kids complain because most of them are very lazy and programming is not a topic you read overnight. Prof. Espinosa is by far my best professor this semester, even if I don't get an A in this class I can say I learned way more I ever imagined.",5.0,5.0,"Gives good feedback, Clear grading criteria, Amazing lectures",BTE320,True,mandatory,B,5,0,0
2020-04-24,"Again I took him for a class and he did not disappoint me, I'm a senior student and I feel I learned a lot and feel strong getting a job related to Big Data Strategy. Prof., if you were to read this: Thank you!",5.0,3.0,"Gives good feedback, Participation matters, Amazing lectures",BTE413,True,mandatory,A,5,0,0
2020-04-21,"One of the toughest professors I've had, but in the best way possible. Sure, there's other professors out there that give easy A's, but if you want to learn to program like it's the back of your hand, TAKE THIS CLASS - even if it means not getting an A! The skills and work ethic you learn are invaluable.",5.0,4.0,"Lots of homework, Inspirational, Graded by few things",BTE320,True,mandatory,B+,0,0,0
2019-08-09,"I was really lucky to have him for the Summer 2019. I leaned so much Excel , more than I would have never ever imagined. I feel pretty strong now going for another class needing this or for an internship requiring me to do tons of analytics.",5.0,4.0,"Accessible outside class, Inspirational, Amazing lectures",BUS150,True,mandatory,A-,5,0,0
2019-05-21,"Dr Espinosa is incredibly smart and tries to be as helpful as possible. Still, the class is very difficult, especially for those who have no programming experience. I was very lost throughout most of the semester but if you read the textbook, practice, and go to office hours, you should be able to get back on track.",4.0,4.0,"Clear grading criteria, Amazing lectures, Caring",BTE320,True,mandatory,A,5,0,0
2019-05-12,Nice class. I was able to use what I learned for job interviews and I sounded very technical and knowledgeable. Prof. Espinosa is a rockstar!,5.0,4.0,"Gives good feedback, Group projects, Amazing lectures",BTE413,True,mandatory,A,5,0,0
2019-05-10,"I loved this class, Prof. Espinosa explains everything well. I came in not knowing how to code, by the end you will definitely know how to code. He is also very caring and is willing to help especially at office hours. I would wholeheartedly recommend taking Prof. Espinosa for any BTE class. Taking any other professor would be a mistake.",5.0,4.0,"Accessible outside class, Skip class? You won't pass., Caring",BTE320,True,mandatory,A-,5,1,0
2019-05-05,i dropped my BTE minor because of this class. The course work is actually impossible. He was a good professor but some of his assignments were so hard. Only like 2 people actually knew what was going on. He is nice though and willing to help and actually wants his students to be able to use these things in real life rather than just give a grade,3.0,5.0,,BTE320,True,mandatory,,0,0,0
2019-05-01,"This is my 3rd class with Dr. Espinosa, I changed my major to BTE because he inspired me from the 1st class I took with him. This class is difficult and he assigns lots of work and a huge project, it is truly rewarding tho when you see yourself able to develop a full database from 0 to 1 with his guidance.",5.0,4.0,"Gives good feedback, Accessible outside class, Clear grading criteria",BTE423,True,mandatory,,5,0,0
2019-04-23,"Prof. Espinosa is one of my favorite professors! He is extremely nice, brilliant, and always rewards hard work. His expectations for his students are super clear. The exams were quite reasonable, and the coding assignments were fun and helped me learn the content well. If you have the option, I strongly recommend taking Professor Leon-Espinosa.",5.0,3.0,"Skip class? You won't pass., Graded by few things, EXTRA CREDIT",BTE320,True,mandatory,A,0,0,0
2019-04-12,"I did not expect to learn that much in this class as I did, especially being a night class and students making it very difficult to focus as they are all tired but he always finds a way to keep us engaged, either by presentations or exercises. It's true he has an accent, I simply don't mind because he truly teaches us well the material.",4.0,4.0,"Gives good feedback, Group projects, Caring",BTE423,True,mandatory,Not sure yet,5,0,0
2019-03-29,"Finally, I get programming. The class is very difficult, but he tries his best to teach us programming.",5.0,4.0,"Gives good feedback, Lots of homework, Accessible outside class",BTE320,True,mandatory,B+,0,1,1
2019-03-28,Very strong accent and not the best professor.,2.0,5.0,"Skip class? You won't pass., Tough grader",BTE423,True,mandatory,,0,2,4
2018-12-21,"I'm not a tech person and I'm not so much into it, but I have to say he really taught us interesting topics with motivation and energy.",4.0,4.0,"Respected, Caring, GROUP PROJECTS",BTE210,True,mandatory,B+,0,1,0
2018-12-13,"Very difficult class, very useful 2. When I started this class I had no clue, as assignments were passing I realized how much I was learning being able to complete those by myself. The last one was so fun, I implemented my own version of a computer game. I was able to get an internship just by telling this experience.",5.0,5.0,"LOTS OF HOMEWORK, Clear grading criteria, Amazing lectures",BTE320,True,mandatory,A-,5,0,0
2018-11-08,I knew a bit coding because of a class I took with CompSi b4 but this is truly the next level. Super hard class but rewarding. Espinosa will push you to learn and succeed. Great guy.,5.0,5.0,"LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, Caring",BTE32O,True,mandatory,,5,0,0
2018-11-08,"He truly does the best possible to motivate you for BTE. C++ is a very very very hard class for a beginner like me, but I couldn't have chosen a better professor.",5.0,5.0,"Skip class? You won't pass., LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS",BTE320,True,mandatory,,5,0,0
2018-07-26,"I got to his class with the popular comments about how hard this class is, and how dry. Actually I loved it, I loved not only the class and the way he teaches it, but I loved the professor as you could see how much he cares about us and about our learning. I'm lucky to have taken this class with Prof. Espinosa. I really learned so much.",5.0,4.0,"Clear grading criteria, Amazing lectures, Caring",BUS150,True,mandatory,A-,5,1,0
2018-07-07,Excellent Professor! Definitely could be a hard class if you've never programmed b4 but Prof E goes above and beyond to help you learn (must go to class). Super caring/understanding and genuinely wants you to learn to code. Glad he is with the BTE deptmt and look forward to having again. Highly recommend!,5.0,3.0,"Respected, ACCESSIBLE OUTSIDE CLASS, Caring",BTE320,True,mandatory,,0,2,0
