Date,Comment,Quality,Difficulty,Tags,Course,For Credit,Attendance,Grade,Textbook,Thumbs Up,Thumbs Down
2008-11-17,"Dr. Murrell is a great teacher. He approaches programming in a completely different way. As a beginner you will build a strong base, and if you are already strong in C++,like me, he will still make keep you interested with his fun lectures and questions. His test are fun and easy, and we don't use the textbook. Recommended for all who want to learn",5.0,1.0,,EEN118,False,,,1,0,0
2008-01-27,"He is one of the best programming professors at UM. he will challenge you with his weekly labs. the labs are kind of hard for beginners, but you will learn how to program at the end. I will recommend him to any one who wants to learn programming, but you will not get an easy A in this class, but you have to earn it.",4.0,5.0,,EEN118,False,,,4,0,1
2007-11-16,"excellent methods, challenges you to think. i HATED programming before him but he managed to interest me. funny guy as well if you catch his subtlties",5.0,3.0,,EEN118,False,,,1,0,0
2007-10-27,He is the reason why I enjoyed college. He really cares about students and loves teaching. Also one of the smartest people I have ever met. Sometimes he doesn't stick to curriculum but what he teaches is extremely valuable. Going to one of his upper level classes is like listening to a story. He keeps your attention and still makes sure you learn.,4.0,4.0,,EEN511,False,,,2,0,0
2007-07-24,"The best programming teacher at UM.  If you really want to learn your stuff, start with him from the beginning, even if it takes having to delay starting programming classes for a semester.",5.0,5.0,,EEN318,False,,,2,0,0
2007-05-21,Dr. Murrell is awesome,5.0,4.0,,EEN521,False,,,1,0,0
2007-04-24,doesnt teach just shows you various programs & expects you to understand and be a whiz at it.  doesnt explain things well to beginners.,1.0,5.0,,EEN118,False,,,1,1,0
2006-05-04,"Best programming teacher ever. Learned a lot and got a job at Microsoft becuase of what I learned from him. Definately not the easiest teacher, but he will chalenge you to develop your skills and is always willing to help out.",5.0,3.0,,EEN118218318,False,,,,0,0
2005-12-02,"if you want an easy, simple route to learning c++ programming, take helmers. If you want to learn a bit harder, yet much more interesting stuff, take murrell. Murrell is a genius, but if you dont get on his wavelength, you can really struggle. If you get it though, you learn a LOT and some really cool stuff",5.0,4.0,,EEN118,False,,,,0,0
2005-11-07,"I found him great. He's the reason I got a Ph.D. and got into teaching myself. Very knowledgable, challenges you to think. Will not just provide answers, expects you to be creative but is not unreasonable. Project-oriented assignments, a lot of work but I learned and built confidence. If you're self-motivated you can get a lot out of his style.",5.0,4.0,,SEVERALINCS,False,,,,0,0
2005-10-22,"Because of him, Kabuka and Helmers, I transferred to Computer Engineering.",5.0,2.0,,EEN,False,,,,0,0
2005-10-13,No Comments,3.0,3.0,,PROGRAMMING,False,,,,0,0
2005-09-03,"cool guy, kinda wierd",4.0,2.0,,PROGRAMMING,False,,,,0,0
2004-06-30,"In the 1st class, i think he's like mr. bean ! But after class you gonna feel like wow ! he's so cool !!",5.0,2.0,,EEN511,False,,,,0,0
2003-07-28,da bomb,5.0,4.0,,EEN218,False,,,,0,0
2003-02-26,"Dr. Murrell is the man, though he smells like cofee.",4.0,3.0,,ENG,False,,,,0,0
2003-02-01,No Comments,5.0,3.0,,EEN511,False,,,,0,0
